,vacant_id,greened_id,match_greened_date,violent_100_before,violent_100_after,violent_200_before,violent_200_after,violent_500_before,violent_500_after,nonviolent_100_before,nonviolent_100_after,nonviolent_200_before,nonviolent_200_after,nonviolent_500_before,nonviolent_500_after
349,297457,6584,2010-03-01,20,27,97,92,692,806,34,50,120,157,1084,1380
350,1346886,4268,2011-03-01,5,4,29,27,166,159,7,10,49,36,440,352
351,909149,4925,2015-03-01,11,25,76,109,628,686,26,29,123,117,1084,1040
352,914196,3601,2015-09-01,20,30,89,116,693,735,28,33,116,128,1148,1081
353,1053873,6260,2016-03-01,15,13,34,38,367,358,22,12,72,52,454,411
354,834836,1836,2016-03-01,15,26,85,96,734,707,27,15,114,122,1137,1026
355,1375263,3337,2016-03-01,21,17,93,86,472,438,17,37,64,104,520,564
356,829734,5685,2016-09-01,13,19,41,51,373,331,19,16,63,58,462,391
357,1229833,6254,2016-03-01,13,10,35,41,359,352,20,12,78,51,451,408
358,722653,5236,2007-09-01,42,38,106,114,676,592,48,39,210,154,1216,1053
359,292620,6334,2016-09-01,12,18,91,103,739,648,20,21,121,128,1060,992
360,380354,6243,2016-03-01,11,14,94,104,751,695,14,17,125,114,1111,992
361,818766,6641,2013-03-01,4,4,28,11,160,137,10,6,36,37,358,345
362,205003,2865,2016-09-01,10,13,98,117,730,622,16,20,121,131,1011,974
363,1348963,5803,2008-03-01,21,19,86,90,714,678,24,28,163,122,1178,1042
364,737917,3784,2008-03-01,27,20,89,91,727,688,32,33,159,120,1178,1053
365,371569,5452,2008-09-01,12,20,56,65,436,383,24,11,96,47,606,422
366,385355,4427,2016-03-01,24,34,107,120,778,739,27,23,114,120,1170,1071
367,378221,6169,2013-03-01,4,4,27,11,160,137,10,6,36,36,358,344
368,202426,135,2017-03-01,3,7,16,28,152,141,4,11,25,37,322,362
369,380307,2191,2008-03-01,27,17,121,95,721,659,30,29,185,122,1226,1068
370,209564,1907,2010-03-01,20,24,92,82,691,792,33,29,121,158,1053,1303
371,498789,167,2017-03-01,49,30,140,123,835,772,33,28,156,130,948,814
372,846273,6461,2016-03-01,9,22,67,82,732,686,34,21,122,123,1123,1009
373,846274,5956,2016-03-01,11,23,68,82,743,685,37,21,121,121,1107,999
374,644659,3595,2015-09-01,14,20,75,109,670,728,18,29,129,143,1111,1047
375,758040,6711,2016-09-01,14,23,72,79,710,608,30,30,112,127,1029,987
376,416586,854,2007-09-01,58,40,187,165,1012,915,81,63,311,221,1421,1184
377,701169,6098,2016-03-01,6,8,26,43,238,259,19,21,67,63,380,331
378,1298066,187,2017-03-01,6,9,26,26,155,174,20,17,95,61,317,280
379,204427,2672,2013-09-01,18,14,92,91,838,689,35,25,150,124,1203,1154
380,229790,6459,2016-03-01,8,22,65,82,738,687,34,21,119,124,1132,1020
381,229793,6710,2016-09-01,14,21,71,75,706,615,31,29,115,123,1044,985
382,581378,6460,2016-03-01,8,22,65,82,737,690,33,22,119,125,1124,1019
383,243315,1797,2011-03-01,20,24,55,58,362,299,36,25,108,82,678,595
384,520296,284,2008-03-01,20,23,106,94,435,389,39,30,145,148,750,660
385,1387632,1799,2011-03-01,20,25,53,59,374,305,35,28,109,80,676,603
386,1128325,632,2007-09-01,50,43,170,139,643,580,38,42,174,188,1063,943
387,683542,581,2013-03-01,25,16,59,50,338,341,26,19,89,82,631,527
388,155510,603,2013-03-01,26,15,59,51,339,339,25,17,87,84,631,523
389,426901,772,2007-09-01,30,32,162,126,821,715,35,47,167,150,882,855
390,426903,6238,2016-09-01,35,28,134,96,701,621,18,30,105,95,743,749
391,145553,5317,2008-09-01,13,18,49,45,334,341,19,18,85,52,806,479
392,1391954,572,2013-09-01,28,25,96,125,488,513,45,37,145,140,768,711
393,106080,5131,2013-03-01,41,40,159,136,699,601,46,36,255,152,1521,1047
394,1226966,3387,2016-09-01,15,12,42,51,307,275,9,11,63,54,494,397
395,849730,568,2008-09-01,13,18,51,44,325,343,21,21,86,52,804,483
396,849732,5245,2008-09-01,11,22,49,46,333,341,18,18,66,50,799,481
397,830102,592,2013-09-01,21,36,92,116,484,502,46,49,138,138,750,738
398,584915,5244,2008-09-01,11,22,50,46,332,341,18,18,65,50,797,476
399,761639,5316,2008-09-01,13,18,51,45,331,342,21,19,84,52,806,481
400,346218,3338,2016-03-01,30,28,112,104,333,333,24,31,80,112,482,481
401,40638,93,2017-03-01,0,0,14,14,84,83,0,0,45,89,172,225
402,921435,3967,2007-09-01,3,1,7,1,126,104,19,9,21,14,280,216
403,81192,248,2008-03-01,21,10,81,86,223,224,16,10,66,62,428,418
404,1116404,858,2013-09-01,24,46,54,86,417,447,34,31,111,79,693,557
405,722352,337,2013-03-01,40,40,159,132,697,600,47,36,254,150,1519,1061
406,682452,623,2008-09-01,58,46,181,126,845,709,72,58,185,167,1039,899
407,1228602,2441,2010-03-01,29,31,100,107,708,691,34,32,107,114,875,839
408,964686,4481,2009-03-01,30,22,92,98,719,659,40,29,122,102,829,729
409,873818,793,2013-09-01,14,21,67,51,432,416,24,59,138,126,590,605
410,520553,1583,2014-09-01,15,11,62,64,408,442,23,14,135,129,604,609
411,53411,684,2007-09-01,49,37,184,160,1066,922,88,40,320,211,1515,1207
412,1229768,5090,2011-03-01,41,68,207,226,961,1066,49,37,200,188,1091,951
413,789428,1802,2014-09-01,55,87,163,210,871,1057,50,40,175,159,988,1018
414,424695,636,2008-09-01,12,22,52,51,353,345,17,17,96,60,813,483
415,173669,184,2017-03-01,6,8,26,26,154,170,21,18,96,58,316,277
416,261498,823,2015-09-01,11,10,39,30,159,134,13,16,49,48,275,255
417,261384,1788,2014-09-01,51,82,178,225,893,1100,44,39,186,174,994,1025
418,789848,824,2015-09-01,14,15,42,32,164,141,15,19,51,50,289,268
419,865624,642,2008-09-01,14,22,53,50,339,343,18,19,97,58,810,480
420,1393457,5238,2008-09-01,13,22,53,50,346,342,17,17,96,58,807,479
421,768063,5105,2013-03-01,21,17,76,81,382,373,60,75,126,128,714,765
422,753316,3330,2016-09-01,28,35,66,84,217,214,38,35,73,86,303,305
423,415329,265,2013-03-01,21,20,76,82,388,381,63,72,124,128,720,774
424,1369616,5799,2016-09-01,26,24,64,75,199,197,29,28,70,80,272,276
425,1296121,5120,2013-03-01,21,20,76,79,391,386,62,72,125,124,727,783
426,1296201,5111,2008-03-01,24,25,94,92,462,403,41,33,143,135,797,679
427,1328855,1251,2011-03-01,27,37,105,121,761,857,33,22,139,125,911,859
428,777528,5219,2011-03-01,14,16,40,48,301,247,30,20,82,57,605,499
429,1385151,2765,2009-03-01,37,24,104,97,600,576,66,43,165,171,733,823
430,1032516,252,2013-03-01,20,18,79,78,371,354,63,78,124,130,718,745
431,63920,295,2008-03-01,23,25,94,91,455,402,41,31,141,138,782,678
432,1032515,5119,2013-03-01,21,18,75,81,376,368,60,77,123,129,729,761
433,856134,5104,2008-03-01,37,29,95,79,545,448,81,82,145,124,876,757
434,514258,5594,2008-03-01,22,19,93,81,719,617,51,39,145,145,867,862
435,1130150,3097,2011-03-01,6,13,58,75,400,491,11,20,113,114,976,987
436,148512,4933,2015-03-01,29,22,107,78,308,304,42,30,149,106,553,434
437,17652,5172,2008-03-01,64,54,204,190,913,865,66,87,264,261,1525,1380
438,281757,4193,2012-09-01,45,74,159,167,743,736,83,70,224,195,1446,1124
439,867426,2466,2016-09-01,29,13,77,62,497,467,21,24,65,88,775,824
440,426416,2467,2016-09-01,23,12,73,59,500,470,23,26,68,88,789,835
441,778279,2839,2016-09-01,19,19,84,95,512,488,17,23,72,70,702,645
442,1219541,5599,2013-09-01,14,15,86,73,597,541,31,26,119,88,877,778
443,1042673,2982,2016-09-01,33,31,87,98,531,507,20,23,70,72,688,639
444,1093783,2439,2011-03-01,13,22,80,126,527,608,29,33,124,134,854,942
445,564515,2449,2011-03-01,13,22,80,126,527,610,28,33,124,135,848,938
446,1372400,2721,2011-03-01,24,11,71,71,577,642,43,37,119,125,875,869
447,1279290,3023,2011-03-01,14,19,45,82,470,577,26,35,90,101,896,972
448,579993,2463,2016-09-01,24,17,96,93,634,570,19,20,69,87,697,737
449,1020943,2706,2011-03-01,22,11,66,69,576,643,42,38,121,123,876,871
450,1143017,2701,2016-09-01,18,10,98,75,639,542,15,16,76,88,706,732
451,580254,2715,2011-03-01,25,12,70,75,569,643,39,38,112,127,856,851
452,614356,2687,2016-09-01,17,9,97,73,635,541,15,15,74,85,711,731
453,916370,2469,2013-09-01,25,20,82,79,594,527,19,19,108,87,868,768
454,1284147,2710,2011-03-01,24,13,70,76,577,643,43,37,120,126,870,862
455,525656,2688,2016-09-01,18,10,97,75,636,540,15,16,75,87,709,730
456,579396,2711,2011-03-01,22,11,67,68,573,642,42,38,122,125,877,871
457,404305,2709,2011-03-01,25,12,69,74,570,641,39,38,112,127,854,845
458,916935,5693,2016-09-01,26,20,86,75,486,459,15,18,69,96,751,806
459,663143,3011,2011-03-01,14,21,45,82,468,577,26,35,90,101,898,971
460,932765,2703,2011-03-01,22,11,65,69,577,643,43,38,119,122,875,867
461,1318936,3883,2008-09-01,26,16,91,81,711,635,26,35,136,148,843,834
462,1066289,5870,2013-03-01,53,46,173,119,848,692,141,148,417,353,2288,1796
463,1177656,65,2017-03-01,42,29,135,113,725,641,33,37,144,170,1130,1222
464,737145,2744,2010-03-01,34,36,99,141,645,770,30,52,140,229,1142,1570
465,472262,2769,2011-03-01,29,39,118,140,687,801,54,71,223,209,1608,1602
466,913728,31,2017-03-01,42,32,135,113,724,645,35,36,145,179,1136,1231
467,9549,4002,2013-03-01,53,47,166,120,838,691,142,147,413,363,2267,1797
468,1377726,4154,2007-09-01,25,28,169,145,1057,923,70,60,325,263,1966,1881
469,1089717,2747,2011-03-01,33,40,115,142,689,799,60,70,227,209,1615,1608
470,32980,62,2017-03-01,36,29,137,114,731,657,38,36,146,190,1139,1245
471,33039,32,2017-03-01,37,29,136,112,726,653,37,35,145,190,1134,1237
472,1314747,1642,2012-09-01,42,39,203,160,892,760,49,45,187,155,1011,858
473,391243,4282,2012-09-01,65,57,204,215,1001,945,104,85,215,225,1010,1023
474,1132953,4902,2008-03-01,46,26,245,183,992,803,97,67,543,386,1940,1837
475,281185,298,2008-09-01,29,22,105,87,572,557,37,31,154,128,799,683
476,1215510,1465,2008-03-01,80,71,199,153,687,561,105,75,211,157,852,676
477,123280,408,2008-03-01,49,52,197,177,873,850,65,62,215,249,1587,1432
478,1001736,2756,2010-03-01,27,36,92,139,636,761,33,55,139,220,1140,1551
479,1179845,391,2008-03-01,50,53,199,177,874,854,61,64,214,249,1592,1438
480,28003,173,2017-03-01,10,12,37,41,212,213,15,18,63,78,367,328
481,158891,5511,2011-03-01,77,54,151,144,626,493,81,84,174,184,820,784
482,158889,5813,2013-09-01,51,70,104,137,432,464,86,44,179,104,800,623
483,1003927,392,2008-03-01,43,44,201,179,873,853,62,61,216,256,1583,1434
484,697228,3708,2014-03-01,13,8,76,75,338,347,11,8,101,104,706,606
485,1265221,2745,2010-03-01,26,35,92,137,635,761,34,60,138,212,1137,1545
486,698551,1640,2012-09-01,43,40,182,156,888,757,50,47,167,152,1005,854
487,743464,2210,2011-03-01,58,56,229,201,1027,1031,48,80,253,289,1151,1188
488,651173,393,2008-03-01,50,53,198,175,867,853,59,62,215,243,1582,1435
489,700927,1808,2012-09-01,47,48,209,180,943,837,59,57,226,198,895,944
490,49840,1629,2010-03-01,37,44,173,192,861,805,43,58,195,221,1061,1133
491,933939,4000,2013-03-01,49,48,196,181,920,801,34,52,185,245,1052,1066
492,809199,1813,2012-09-01,63,57,144,157,959,901,46,61,145,168,1033,977
493,877087,1811,2012-09-01,57,59,159,151,764,689,52,42,163,146,775,816
494,1064391,5424,2010-03-01,20,14,60,75,305,305,19,32,91,121,406,372
495,97396,2422,2014-09-01,16,14,63,78,502,531,57,58,161,183,807,760
496,573010,6743,2016-09-01,18,33,71,78,274,276,21,31,81,92,465,447
497,110247,5188,2013-03-01,50,54,197,171,749,679,53,56,252,198,1384,1019
498,783193,323,2008-03-01,46,55,230,213,887,860,57,53,255,244,1470,1392
499,1108721,318,2008-03-01,44,55,219,217,858,873,61,49,255,271,1393,1363
500,54877,313,2016-03-01,23,33,72,79,515,473,30,40,75,100,849,828
501,1043680,2460,2011-03-01,35,20,70,80,578,646,41,41,115,130,847,853
502,1032426,238,2008-09-01,64,43,211,129,617,510,57,34,233,178,760,626
503,1046324,6805,2016-03-01,14,29,86,92,755,710,30,20,107,120,1146,1031
504,1349638,1495,2013-03-01,37,36,133,142,706,617,127,44,246,225,882,894
505,1028466,1525,2014-09-01,27,28,110,135,669,729,16,26,110,143,821,938
506,781409,711,2007-09-01,37,37,168,171,1002,1016,61,38,301,272,1382,1303
507,605583,6376,2016-03-01,14,30,87,94,759,713,30,18,108,123,1148,1032
508,979865,5095,2011-03-01,48,48,182,183,655,659,56,43,200,175,888,855
509,982356,5943,2011-03-01,37,29,125,107,787,745,43,31,131,128,1009,976
510,907193,2846,2016-09-01,47,56,157,143,848,785,56,50,182,145,1062,926
511,1246095,4059,2007-09-01,26,31,83,91,784,754,27,36,121,97,992,929
512,917566,5278,2007-09-01,27,29,81,80,638,623,52,33,145,94,732,670
513,554038,3314,2013-09-01,38,52,124,153,791,757,59,48,166,171,958,1068
514,1279614,5084,2011-03-01,10,11,105,89,554,529,22,34,157,201,730,840
515,491268,2197,2008-03-01,36,43,99,105,628,609,47,49,154,139,1008,822
516,1372936,4295,2011-03-01,35,36,136,108,785,790,53,43,127,139,987,993
517,227773,6498,2016-03-01,40,26,127,113,713,695,50,34,151,109,947,781
518,933348,4960,2008-03-01,42,36,146,139,768,780,70,46,172,135,1168,1070
519,540453,5205,2008-09-01,21,11,152,140,814,705,33,33,191,239,1463,1453
520,1100794,4734,2011-03-01,23,23,71,69,450,404,33,23,120,110,624,599
521,647031,1794,2008-09-01,30,34,135,122,532,508,25,25,137,90,719,632
522,452154,2861,2016-09-01,33,26,143,128,702,729,42,41,243,234,1330,1255
523,452392,2574,2015-09-01,23,23,169,159,737,785,51,41,303,239,1508,1295
524,712120,5434,2014-03-01,20,20,77,85,421,444,26,32,90,96,688,712
525,628883,1144,2012-09-01,41,37,172,127,716,664,72,82,255,261,1624,1564
526,1188491,4731,2011-03-01,21,23,71,70,448,409,33,23,122,112,624,596
527,491314,2225,2008-09-01,38,43,129,142,722,808,56,37,165,105,1020,955
528,932739,5480,2014-09-01,24,29,109,116,736,767,34,49,113,153,870,1017
529,632506,1639,2012-09-01,39,31,134,110,757,620,41,38,135,117,912,771
530,1073519,1754,2012-09-01,40,31,134,112,757,620,43,38,135,118,911,767
531,800511,1589,2010-03-01,27,42,100,143,538,530,19,29,130,122,721,743
532,1152532,2078,2008-03-01,33,39,113,109,644,616,48,59,155,135,1061,850
533,751062,537,2015-09-01,23,30,125,172,975,1160,35,35,182,155,1180,1094
534,75048,2757,2011-03-01,6,19,56,56,557,530,24,21,138,115,930,878
535,837192,5093,2011-03-01,49,47,176,166,720,697,67,55,222,217,943,913
536,848358,5305,2013-09-01,28,15,100,75,399,371,45,14,149,115,868,750
537,872555,3607,2015-09-01,75,74,187,207,801,766,47,47,162,144,967,831
538,205731,5040,2011-03-01,14,15,119,132,856,766,18,21,155,131,962,1016
539,293958,5115,2008-03-01,23,24,174,187,772,740,25,26,196,197,963,938
540,1086207,5042,2010-03-01,24,25,145,168,748,777,15,27,165,175,965,1094
541,1173606,5096,2011-03-01,31,35,159,142,722,695,40,34,166,137,921,899
542,313509,5037,2011-03-01,74,68,216,182,808,751,70,78,231,211,970,1031
543,326196,5944,2011-03-01,37,28,127,99,776,732,43,29,126,121,997,966
544,469386,5942,2010-03-01,17,22,125,144,808,813,29,19,164,177,986,1077
545,953808,3054,2011-03-01,15,27,52,83,523,637,33,22,91,85,882,925
546,337156,3052,2011-03-01,15,27,52,83,527,638,33,22,92,85,883,925
547,1108563,5039,2011-03-01,11,16,127,139,870,773,22,24,169,140,976,1032
548,854413,5947,2011-03-01,24,28,105,87,787,734,32,25,118,105,967,915
549,392077,5098,2011-03-01,51,40,156,143,761,715,36,41,183,146,974,939
550,680040,5117,2008-03-01,37,29,95,77,551,452,81,82,145,122,875,751
551,415323,297,2013-03-01,27,22,72,74,420,409,65,72,127,134,770,808
552,421520,470,2008-09-01,66,52,194,155,646,510,53,52,217,181,811,667
553,1296200,5106,2013-03-01,20,17,79,77,367,352,63,71,126,129,715,741
554,778328,3032,2011-03-01,18,36,73,119,542,640,42,36,114,128,860,942
555,1218679,2842,2016-09-01,24,21,89,85,537,513,15,19,67,64,670,632
556,866518,2837,2016-09-01,28,24,89,87,531,507,18,23,67,65,675,639
557,1073952,103,2017-03-01,13,16,64,60,469,423,9,17,44,56,771,636
558,236642,3399,2016-09-01,1,5,14,19,189,191,7,11,34,35,570,437
559,687437,5941,2011-03-01,38,31,134,106,790,745,49,35,133,127,1008,976
560,1279671,2949,2011-03-01,19,31,70,106,552,654,39,31,107,103,871,925
561,1000612,2793,2011-03-01,30,42,132,161,684,741,29,34,126,150,779,795
562,1279670,2848,2016-09-01,24,25,82,75,537,504,12,19,57,53,671,619
563,643895,4528,2007-09-01,52,65,218,222,995,957,79,63,219,221,1115,1033
564,1207305,3705,2010-03-01,33,46,122,161,736,742,47,31,150,159,872,1016
565,928238,2983,2016-09-01,19,22,65,67,540,505,11,15,53,49,681,627
566,31910,4301,2010-03-01,18,32,108,142,704,684,34,25,158,128,806,804
567,1367505,2840,2016-09-01,24,25,80,73,535,503,13,20,56,51,673,619
568,1236832,5052,2008-03-01,17,15,52,52,265,272,28,13,94,76,600,534
569,1260121,5929,2007-09-01,56,65,225,228,987,957,78,60,228,224,1121,1034
570,574388,2984,2016-09-01,24,22,80,78,531,503,13,19,62,52,673,627
571,574847,2545,2008-03-01,22,31,89,112,697,655,27,22,108,84,855,823
572,1279714,2986,2016-09-01,20,23,65,67,547,505,10,14,53,49,680,626
573,46958,3073,2011-03-01,19,35,64,101,534,640,42,30,100,104,866,940
574,647975,120,2017-03-01,36,35,155,112,674,621,30,20,120,105,723,695
575,115833,4529,2007-09-01,51,63,219,223,997,961,78,59,222,223,1130,1033
576,715734,5092,2011-03-01,35,40,162,167,763,709,47,29,195,198,954,907
577,890756,3810,2016-09-01,67,61,192,184,889,786,73,70,298,267,1257,1310
578,802505,3817,2016-09-01,75,66,187,163,872,777,81,82,276,244,1265,1296
579,1067391,4048,2012-09-01,46,50,195,173,946,759,92,77,443,367,1845,1351
580,714606,2461,2011-03-01,40,42,149,162,785,922,54,44,216,204,1514,1481
581,1330615,6004,2016-03-01,58,41,181,178,889,854,49,53,223,234,1273,1198
582,1067103,6245,2016-03-01,44,49,143,140,853,807,30,42,145,173,1226,1120
583,979246,4023,2012-09-01,48,58,194,173,939,764,117,90,420,362,1825,1336
584,10401,6008,2008-03-01,36,23,140,105,821,722,47,35,201,155,1263,1113
585,537591,3782,2008-03-01,41,24,136,100,820,726,49,39,182,147,1255,1094
586,274400,4490,2011-03-01,48,54,153,177,796,949,75,52,246,262,1574,1578
587,186402,5601,2013-09-01,48,32,170,143,928,768,46,27,218,172,1352,1283
588,449699,6010,2008-03-01,36,23,140,105,821,722,47,35,201,155,1263,1113
589,449700,6009,2008-03-01,36,23,140,105,821,722,47,35,201,155,1263,1113
590,814387,412,2013-03-01,57,42,209,175,747,681,62,51,255,196,1388,1016
591,525875,5786,2011-03-01,30,36,88,109,581,713,69,67,179,177,947,982
592,207779,4262,2010-03-01,19,34,107,143,703,679,35,24,159,125,805,806
593,525479,3036,2011-03-01,27,30,85,98,599,721,46,48,158,162,945,991
594,1406574,141,2017-03-01,32,29,150,144,723,673,44,36,193,166,1034,858
595,1368416,4052,2013-03-01,52,36,154,130,1014,876,102,85,461,347,2221,1846
596,1319127,3107,2014-03-01,19,14,88,79,704,655,18,22,113,98,819,724
597,790934,5761,2011-03-01,27,30,84,98,598,719,46,48,158,160,943,991
598,94240,1,2017-03-01,41,38,165,156,880,808,72,77,285,273,1275,1393
599,76926,4013,2015-09-01,34,61,123,175,896,1062,61,60,342,259,1899,1758
600,1309550,3819,2016-09-01,56,47,188,183,867,786,70,61,324,284,1311,1370
601,1309551,3,2017-03-01,44,38,176,179,861,798,65,66,298,290,1227,1367
602,1045452,4053,2013-03-01,57,37,167,135,1020,880,109,88,483,356,2211,1846
603,886694,3915,2014-03-01,50,49,172,184,809,871,82,76,326,334,1472,1397
604,428536,4045,2013-03-01,57,37,168,130,1020,878,112,91,481,353,2201,1844
605,517330,4014,2015-09-01,37,40,147,175,925,1092,89,65,357,273,1858,1747
606,1150577,5842,2014-03-01,49,49,173,182,808,870,80,74,321,330,1469,1396
607,1221583,4012,2015-09-01,29,57,120,174,892,1055,57,55,337,258,1894,1755
608,254225,4015,2015-09-01,37,39,146,178,923,1089,87,63,357,273,1859,1746
609,1238661,5,2017-03-01,39,38,165,156,879,808,70,76,287,276,1274,1392
610,1352178,5451,2008-09-01,31,18,119,93,681,598,32,22,117,85,824,679
611,702848,3120,2014-03-01,29,18,104,92,729,669,32,43,153,132,828,708
612,281051,2963,2008-03-01,20,21,95,92,725,578,27,24,153,126,922,911
613,614425,5783,2011-03-01,20,26,101,115,599,743,49,46,230,217,941,992
614,350644,3113,2014-03-01,24,16,97,85,719,659,27,37,148,130,817,706
615,896580,3110,2008-09-01,21,26,107,79,808,643,38,33,160,227,890,878
616,174367,5781,2011-03-01,24,26,85,86,582,731,35,54,221,209,939,995
617,249626,3126,2014-03-01,16,8,66,67,493,396,11,10,64,69,833,737
618,1395315,104,2017-03-01,21,17,75,68,526,464,18,13,83,84,817,689
619,967171,5789,2011-03-01,20,23,102,118,598,738,37,42,229,204,944,997
620,350174,5928,2010-03-01,32,47,170,176,891,916,39,45,177,227,1162,1286
621,1406695,4662,2008-03-01,30,28,124,122,885,690,39,57,186,242,1008,936
622,85390,5909,2008-03-01,0,0,5,8,63,55,2,1,33,16,188,128
623,520027,6251,2016-03-01,27,36,148,150,868,838,17,34,140,151,1228,1108
624,1401002,3797,2008-03-01,28,20,137,100,823,735,34,30,175,147,1191,1066
625,342073,5592,2008-03-01,43,14,166,127,849,739,47,38,209,165,1313,1129
626,1049380,3793,2008-03-01,28,20,137,100,823,735,34,30,175,147,1191,1066
627,870548,5593,2008-03-01,38,15,157,122,844,735,45,41,209,158,1298,1131
