"","1","match_greened_date","greened_id","vacant_id"
"784","12935","2017-03-01",155,917645
"785","12944","2017-03-01",156,476330
"786","17341","2017-03-01",157,563953
"787","18799","2017-03-01",158,1296291
"788","18837","2017-03-01",159,768269
"789","14856","2017-03-01",160,1324590
"790","10559","2017-03-01",161,1216826
"791","14903","2017-03-01",162,708154
"792","19197","2017-03-01",163,814807
"793","8384","2017-03-01",164,255382
"794","19213","2017-03-01",165,814875
"795","19209","2017-03-01",166,230433
"796","19559","2017-03-01",167,498789
"797","5187","2017-03-01",168,1052853
"798","5782","2017-03-01",169,1141345
"799","19724","2017-03-01",171,467517
"800","19783","2017-03-01",172,1297536
"801","20503","2017-03-01",173,28003
"802","20501","2017-03-01",174,1260346
"803","20511","2017-03-01",175,555494
"804","10778","2017-03-01",178,437092
"805","20563","2017-03-01",179,505076
"806","10392","2017-03-01",180,189884
"807","10817","2017-03-01",181,1318016
"808","20498","2017-03-01",182,689583
"809","10726","2017-03-01",183,878207
"810","10724","2017-03-01",184,173669
"811","12811","2017-03-01",185,837747
"812","7239","2017-03-01",186,1213801
"813","20548","2017-03-01",187,1298066
"814","20504","2017-03-01",188,996706
"815","16155","2017-03-01",189,1398956
"816","16149","2017-03-01",190,1311291
"817","17017","2017-03-01",191,1216867
"818","16231","2017-03-01",192,606623
"819","20484","2017-03-01",194,1284986
"820","20561","2017-03-01",195,770029
"821","8779","2017-03-01",196,267756
"822","20559","2017-03-01",197,770026
"823","10863","2017-03-01",198,701828
"824","20552","2017-03-01",199,1210291
"825","20549","2017-03-01",200,28007
"826","16166","2017-03-01",201,1135396
"827","16071","2017-03-01",202,783076
"828","16076","2017-03-01",204,1311346
"829","16063","2017-03-01",205,63731
"830","7337","2017-03-01",206,950527
"831","5049","2017-03-01",207,258792
"832","8798","2017-03-01",208,1330868
"833","9168","2017-03-01",209,617088
"834","13833","2017-03-01",210,873292
"835","18633","2017-03-01",211,150535
"836","8568","2008-09-01",213,236905
"838","12159","2016-09-01",219,338510
"839","20864","2017-03-01",220,873573
"840","20788","2017-03-01",223,487338
"841","20411","2017-03-01",224,1009875
"842","17761","2017-03-01",225,1214900
"843","19587","2017-03-01",226,732933
"844","20375","2017-03-01",227,858911
"845","14386","2013-03-01",228,1002608
"846","19591","2017-03-01",229,28660
"847","14358","2013-03-01",230,1178487
"848","19658","2017-03-01",231,891468
"849","14318","2008-09-01",234,285878
"850","14259","2008-09-01",235,637572
"851","14695","2008-09-01",238,1032426
"852","14233","2008-03-01",246,725027
"853","14243","2008-03-01",247,950738
"854","5725","2008-03-01",248,81192
"855","5066","2008-03-01",250,1314593
"856","15456","2013-03-01",251,245755
"857","15451","2013-03-01",252,1032516
"858","12018","2013-03-01",253,249491
"859","6824","2007-09-01",263,370189
"860","16240","2008-03-01",264,333763
"861","15411","2013-03-01",265,415329
"862","12438","2008-03-01",270,1289888
"863","14392","2008-03-01",279,1339297
"864","12426","2008-03-01",282,321625
"865","12321","2008-03-01",283,255337
"866","15263","2008-03-01",285,1208567
"867","17139","2013-03-01",286,1329846
"868","15253","2013-03-01",296,680220
"869","15313","2013-03-01",297,415323
"870","19929","2008-09-01",298,281185
"871","14746","2013-03-01",299,97345
"872","15555","2013-03-01",300,960039
"873","15515","2013-03-01",302,446277
"874","5907","2013-03-01",303,1019781
"875","18849","2015-09-01",304,1000116
"876","18826","2015-09-01",305,823798
"877","9387","2015-09-01",306,866178
"878","10286","2013-03-01",310,748075
"879","8294","2016-03-01",312,61750
"880","8385","2016-03-01",313,54877
"881","17706","2013-03-01",315,140888
"882","10128","2008-03-01",318,1108721
"883","9563","2008-09-01",319,1125644
"884","7169","2013-03-01",324,1383346
"885","17560","2013-03-01",325,1211079
"886","6738","2008-09-01",335,78105
"887","7261","2013-03-01",337,722352
"888","7033","2013-03-01",338,870843
"889","11869","2016-03-01",340,282875
"890","6086","2016-03-01",341,607898
"891","11836","2016-03-01",342,316741
"892","11853","2016-03-01",343,580117
"893","6158","2016-03-01",344,607900
"894","5814","2016-03-01",345,960793
"895","11875","2016-03-01",347,1039669
"896","11291","2016-03-01",348,1252116
"897","11861","2016-03-01",349,70921
"898","11866","2016-03-01",350,510318
"899","18628","2016-03-01",351,1180777
"900","13917","2016-03-01",355,563191
"901","13953","2016-03-01",356,299634
"902","13967","2016-03-01",357,211420
"903","12039","2008-03-01",372,791181
"904","10059","2008-09-01",373,1054236
"905","19984","2008-09-01",374,1272917
"906","6515","2013-03-01",376,1111323
"907","14541","2008-03-01",383,164669
"908","6064","2008-03-01",390,562746
"909","6164","2008-03-01",392,1003927
"910","6330","2008-03-01",393,651173
"912","13159","2013-03-01",395,89743
"913","13293","2013-03-01",396,1322237
"914","5641","2013-03-01",397,445535
"915","10912","2013-03-01",398,920553
"916","7713","2013-03-01",399,167246
"917","20817","2008-03-01",409,535307
"918","13049","2013-03-01",411,947775
"919","10646","2013-03-01",412,814387
"920","15395","2008-03-01",425,1031274
"921","6194","2008-03-01",438,1092022
"922","6263","2008-03-01",440,211012
"923","19672","2008-09-01",442,477571
"924","19433","2008-09-01",443,410413
"925","13321","2013-03-01",445,127792
"926","6322","2008-03-01",459,651170
"927","9975","2008-03-01",460,893274
"928","14190","2008-09-01",461,901311
"929","14176","2008-09-01",462,725021
"930","13333","2013-03-01",463,617599
"931","13203","2013-03-01",465,353667
"932","14225","2008-09-01",470,421520
"933","21026","2008-03-01",471,1379292
"934","15932","2008-03-01",478,883312
"935","14261","2008-09-01",479,1077776
"936","14119","2008-09-01",480,1339208
"937","13213","2013-03-01",481,1058442
"938","13258","2013-03-01",483,655802
"939","13800","2013-03-01",484,468674
"940","9607","2013-03-01",485,484916
"941","5540","2013-03-01",486,607737
"942","10859","2013-03-01",487,1184413
"943","10461","2013-03-01",488,726567
"944","7533","2013-03-01",489,355592
"945","13046","2008-09-01",490,501367
"946","9771","2015-09-01",493,779463
"947","9796","2015-09-01",496,1043788
"948","9682","2015-09-01",497,690067
"949","9634","2015-09-01",498,778063
"950","18987","2015-09-01",499,987218
"951","19026","2015-09-01",500,207611
"952","18995","2015-09-01",501,1352098
"953","18851","2015-09-01",502,834476
"954","9820","2015-09-01",503,1306828
"955","19061","2015-09-01",504,31724
"956","18968","2015-09-01",505,810961
"957","18610","2015-09-01",508,481424
"958","9749","2015-09-01",509,778671
"959","18757","2015-09-01",511,106612
"960","18699","2015-09-01",512,458006
"961","18983","2015-09-01",513,824087
"962","18939","2015-09-01",514,987213
"963","11034","2015-09-01",515,250203
"964","9863","2015-09-01",516,1306382
"965","19081","2015-09-01",517,284367
"966","9710","2015-09-01",518,249880
"967","9785","2015-09-01",520,954732
"968","19088","2015-09-01",521,481761
"969","18660","2015-09-01",523,383072
"970","11077","2015-09-01",524,162272
"971","11050","2015-09-01",525,162270
"972","9880","2015-09-01",526,1218576
"973","19094","2015-09-01",528,370433
"974","17196","2013-03-01",529,68014
"975","16472","2010-03-01",531,833972
"976","15703","2015-09-01",533,576250
"977","15867","2015-09-01",534,885345
"978","15860","2015-09-01",535,1100872
"979","19059","2015-09-01",537,751062
"980","5815","2010-03-01",539,435982
"981","14557","2013-09-01",541,1368614
"982","19136","2010-03-01",542,980407
"983","4846","2013-09-01",543,384546
"984","5290","2013-09-01",544,226204
"985","14831","2010-03-01",548,62744
"986","19182","2013-03-01",549,22663
"987","19275","2013-09-01",550,180599
"988","15099","2013-09-01",551,1029183
"989","14993","2013-09-01",552,324600
"990","5188","2013-09-01",554,83880
"991","19168","2013-03-01",558,1343025
"992","14964","2013-09-01",559,1136953
"993","15567","2008-09-01",560,1010006
"994","17268","2010-03-01",561,123012
"995","6635","2011-03-01",562,824271
"996","6754","2008-09-01",563,239826
"997","20294","2013-03-01",564,1139414
"998","18738","2013-09-01",565,59008
"999","18380","2008-09-01",568,849730
"1000","15620","2008-09-01",569,1329387
"1001","17271","2010-03-01",571,1003699
"1002","6394","2013-09-01",572,1391954
"1003","6369","2013-09-01",573,125839
"1004","6642","2008-09-01",575,345335
"1005","18156","2008-09-01",576,1226670
"1006","6926","2008-09-01",577,1172935
"1007","6729","2008-09-01",578,1401285
"1008","6618","2008-09-01",579,1208386
"1009","18391","2008-09-01",580,562341
"1010","18171","2013-03-01",581,683542
"1011","13894","2011-03-01",583,871328
"1012","8020","2011-03-01",584,435403
"1013","12640","2008-09-01",585,101033
"1014","15330","2008-09-01",586,781314
"1015","12922","2008-09-01",587,1157716
"1016","17789","2008-09-01",588,153009
"1017","15574","2008-09-01",589,657339
"1018","9611","2010-03-01",590,504447
"1019","5433","2013-09-01",591,171926
"1020","7486","2008-09-01",595,1088988
"1021","7669","2008-09-01",596,856219
"1022","18686","2008-09-01",597,1257319
"1023","13144","2011-03-01",598,1337069
"1024","18383","2008-09-01",600,1091636
"1025","9663","2010-03-01",601,945911
"1026","5524","2013-03-01",602,87402
"1027","18177","2013-03-01",603,155510
"1028","6390","2013-09-01",604,510819
"1029","18897","2010-03-01",605,1106858
"1030","20612","2010-03-01",606,873705
"1031","18413","2008-09-01",617,145554
"1032","18407","2008-09-01",618,1289741
"1033","19262","2007-09-01",619,1114328
"1034","19273","2007-09-01",622,1289777
"1035","20229","2008-09-01",623,682452
"1036","19032","2013-09-01",624,227843
"1037","17620","2007-09-01",628,30817
"1038","7219","2007-09-01",629,1094725
"1039","8897","2007-09-01",633,72336
"1040","18430","2008-09-01",634,496810
"1041","18419","2008-09-01",635,1202088
"1042","18433","2008-09-01",636,424695
"1043","7064","2013-09-01",637,1293825
"1044","6823","2013-09-01",638,697522
"1045","7264","2007-09-01",641,775161
"1046","16826","2013-09-01",643,1045795
"1047","10599","2007-09-01",647,143588
"1048","12280","2007-09-01",660,167447
"1049","20102","2007-09-01",661,1209681
"1050","12973","2007-09-01",662,1014655
"1051","6716","2007-09-01",663,697496
"1052","13523","2007-09-01",664,683124
"1053","11505","2007-09-01",680,682272
"1054","12292","2007-09-01",681,343322
"1055","12269","2007-09-01",682,343320
"1056","20019","2007-09-01",683,255171
"1057","9958","2007-09-01",684,53411
"1058","12681","2007-09-01",685,1319380
"1059","19221","2007-09-01",686,299077
"1060","5776","2007-09-01",705,1226803
"1061","5792","2007-09-01",706,962854
"1062","20255","2007-09-01",707,1227384
"1063","5012","2007-09-01",708,258758
"1064","20360","2007-09-01",709,65168
"1065","13187","2007-09-01",710,860393
"1066","15985","2007-09-01",711,781409
"1067","18990","2007-09-01",713,433854
"1068","19974","2007-09-01",714,329226
"1069","13451","2007-09-01",715,878759
"1070","13536","2007-09-01",716,1143027
"1071","5807","2007-09-01",717,103836
"1072","5845","2007-09-01",718,652664
"1073","11049","2013-09-01",719,523191
"1074","12337","2007-09-01",733,255338
"1075","20218","2007-09-01",734,1139256
"1076","12468","2007-09-01",735,561265
"1077","20201","2007-09-01",736,1297472
"1078","17393","2007-09-01",763,896092
"1079","19787","2007-09-01",764,844799
"1080","9734","2007-09-01",765,431445
"1081","8187","2007-09-01",766,344944
"1082","18253","2007-09-01",767,834994
"1083","6982","2007-09-01",771,1390924
"1084","13382","2007-09-01",772,426901
"1085","12309","2007-09-01",785,255291
"1086","14692","2007-09-01",786,519813
"1087","14702","2007-09-01",787,608392
"1089","7198","2007-09-01",791,180812
"1090","5710","2007-09-01",792,1202485
"1091","8120","2013-09-01",793,873818
"1092","19775","2015-09-01",794,681616
"1093","19784","2015-09-01",795,504582
"1094","8644","2015-09-01",796,1357765
"1095","18527","2015-09-01",797,517418
"1096","20000","2007-09-01",798,477557
"1097","7173","2007-09-01",799,620591
"1098","15121","2007-09-01",800,1292679
"1099","20765","2013-09-01",801,716118
"1100","19588","2007-09-01",802,856478
"1101","10081","2007-09-01",805,450197
"1102","9081","2013-09-01",807,726519
"1103","8796","2007-09-01",808,881704
"1104","8063","2013-09-01",809,345408
"1105","19582","2007-09-01",810,510732
"1106","13084","2007-09-01",811,1046298
"1107","9952","2015-09-01",813,654153
"1108","20097","2015-09-01",816,1331348
"1109","20523","2015-09-01",817,292698
"1110","10410","2015-09-01",818,786274
"1111","9995","2015-09-01",819,1314537
"1112","19175","2015-09-01",822,335502
"1113","10818","2015-09-01",823,261498
"1114","10965","2015-09-01",824,789848
"1115","13097","2015-09-01",825,253871
"1116","13122","2015-09-01",826,1397992
"1117","19623","2015-09-01",828,708852
"1118","19260","2015-09-01",829,132113
"1119","20145","2015-09-01",830,587815
"1120","19103","2015-09-01",831,709039
"1121","20560","2015-09-01",832,644178
"1122","19614","2015-09-01",833,129823
"1123","21098","2015-09-01",834,899070
"1124","19622","2015-09-01",835,1388193
"1125","19624","2015-09-01",836,1300161
"1126","7714","2015-09-01",837,700716
"1127","19185","2015-09-01",838,1303707
"1128","20399","2010-03-01",839,71696
"1129","14711","2007-09-01",842,54228
"1130","16477","2010-03-01",844,251811
"1131","15346","2013-09-01",845,523972
"1132","11888","2013-09-01",847,1053884
"1133","14754","2007-09-01",848,1286298
"1134","14734","2013-09-01",849,581691
"1135","13902","2013-09-01",850,362618
"1136","19395","2010-03-01",851,919136
"1137","16434","2010-03-01",852,250928
"1138","18870","2010-03-01",853,232118
"1139","19601","2007-09-01",854,416586
"1140","14618","2007-09-01",855,670498
"1141","19043","2010-03-01",856,179028
"1142","15906","2013-09-01",857,1364501
"1143","5337","2013-09-01",858,1116404
"1144","7876","2013-09-01",859,1349116
"1145","18895","2013-09-01",860,258467
"1146","21386","2013-09-01",861,346203
"1147","11899","2016-03-01",863,870034
"1148","20419","2016-03-01",864,1335581
"1149","21346","2016-03-01",865,407382
"1150","11834","2016-03-01",867,605239
"1151","9830","2016-03-01",868,1314774
"1152","4786","2016-03-01",871,1120266
"1153","21090","2016-03-01",873,1051182
"1154","13044","2016-03-01",874,491161
"1155","9548","2016-03-01",875,242226
"1156","12960","2016-03-01",876,174552
"1157","13410","2016-03-01",877,1161198
"1158","18521","2016-03-01",879,640934
"1159","7897","2016-03-01",880,1040269
"1160","12329","2016-03-01",881,1397742
"1161","16666","2016-03-01",884,1101159
"1162","16671","2016-03-01",885,308280
"1163","9770","2008-03-01",893,484921
"1164","13930","2014-03-01",894,719999
"1165","7579","2013-03-01",896,1039325
"1166","20885","2013-03-01",897,382976
"1167","13010","2008-03-01",901,545619
"1168","11779","2014-03-01",907,715138
"1169","20975","2014-03-01",914,963696
"1170","11835","2014-03-01",929,1155244
"1171","11955","2014-03-01",930,11057
"1172","13393","2014-03-01",931,1162734
"1173","21200","2008-03-01",948,1333028
"1174","9809","2008-03-01",949,1242704
"1175","13425","2014-03-01",950,1014312
"1176","16682","2012-09-01",969,1299264
"1177","16755","2012-09-01",970,752824
"1178","15210","2014-03-01",973,252671
"1179","17126","2014-03-01",976,1191089
"1180","21403","2008-03-01",998,1182777
"1181","20386","2012-09-01",1009,610363
"1182","20318","2016-03-01",1010,961901
"1183","11390","2016-03-01",1011,1101290
"1184","15921","2016-03-01",1012,267193
"1185","8494","2016-03-01",1013,504670
"1186","14559","2016-03-01",1014,947650
"1187","17061","2016-03-01",1015,1004263
"1188","16991","2016-03-01",1016,1101302
"1189","16835","2016-03-01",1017,998545
"1190","19715","2016-03-01",1018,82889
"1191","16668","2016-03-01",1019,1150810
"1192","17863","2016-03-01",1020,533331
"1193","16688","2016-03-01",1021,733847
"1194","16680","2016-03-01",1022,285372
"1195","16555","2016-03-01",1023,1275067
"1196","16602","2016-03-01",1024,482325
"1197","16567","2016-03-01",1025,1099805
"1198","16615","2016-03-01",1028,1174700
"1199","16665","2016-03-01",1029,42962
"1200","16673","2016-03-01",1030,835379
"1201","7254","2016-03-01",1031,855176
"1202","16594","2016-03-01",1032,372976
"1203","16606","2016-03-01",1033,206045
"1204","16703","2016-03-01",1035,746864
"1205","16601","2016-03-01",1036,381968
"1206","16663","2016-03-01",1037,1363497
"1207","16676","2016-03-01",1038,637100
"1208","16683","2016-03-01",1039,1187623
"1209","16670","2016-03-01",1040,835378
"1210","16699","2016-03-01",1041,1187172
"1211","12252","2016-03-01",1043,781728
"1212","17019","2016-03-01",1044,864701
"1213","16461","2016-03-01",1045,205983
"1214","16448","2016-03-01",1046,381902
"1215","17064","2016-03-01",1047,51620
"1216","16454","2016-03-01",1048,381909
"1217","17069","2016-03-01",1049,1040963
"1218","9695","2016-03-01",1050,522412
"1219","15884","2016-03-01",1052,1012834
"1220","5050","2016-03-01",1053,963262
"1221","16935","2016-03-01",1054,1013253
"1222","16983","2016-03-01",1055,1369567
"1223","15854","2016-03-01",1057,1276200
"1224","20004","2014-03-01",1060,698946
"1225","17430","2014-03-01",1061,123426
"1226","16817","2007-09-01",1066,535149
"1227","16827","2007-09-01",1067,800199
"1228","16591","2012-09-01",1068,91172
"1229","16928","2012-09-01",1069,154957
"1230","16966","2007-09-01",1077,331584
"1231","16949","2007-09-01",1079,1364864
"1232","20288","2012-09-01",1080,1121941
"1233","18997","2012-09-01",1081,1139157
"1234","17532","2014-03-01",1091,573786
"1235","17519","2014-03-01",1093,1278647
"1236","20384","2007-09-01",1104,769255
"1237","16915","2010-03-01",1105,1036263
"1238","16958","2010-03-01",1106,836788
"1239","16698","2010-03-01",1107,1101358
"1240","13300","2010-03-01",1108,1036683
"1241","20227","2010-03-01",1109,681356
"1242","12313","2012-09-01",1110,1333873
"1243","15833","2012-09-01",1111,132062
"1244","16936","2012-09-01",1112,594405
"1245","16924","2012-09-01",1113,506053
"1246","20311","2014-03-01",1114,931367
"1247","17052","2007-09-01",1118,336463
"1248","16783","2007-09-01",1119,549861
"1249","13709","2007-09-01",1120,247054
"1250","16920","2010-03-01",1122,243662
"1251","13266","2010-03-01",1123,595640
"1252","16970","2012-09-01",1124,834980
"1253","13865","2014-03-01",1127,147765
"1254","12238","2010-03-01",1136,429114
"1255","13235","2010-03-01",1137,684263
"1256","15871","2010-03-01",1138,1364466
"1257","16713","2010-03-01",1139,330887
"1258","16669","2012-09-01",1140,1086351
"1259","16622","2012-09-01",1141,197084
"1260","17009","2012-09-01",1142,572609
"1261","16777","2012-09-01",1143,637003
"1262","12480","2012-09-01",1144,628883
"1263","16848","2012-09-01",1145,1103329
"1264","9358","2012-09-01",1146,698312
"1265","12145","2007-09-01",1151,967503
"1266","5039","2007-09-01",1152,786811
"1267","17026","2007-09-01",1153,864707
"1268","16821","2007-09-01",1154,8004
"1269","20329","2007-09-01",1155,1033943
"1270","16929","2010-03-01",1156,682979
"1271","16954","2010-03-01",1157,1364865
"1272","16964","2010-03-01",1158,1189005
"1273","16684","2012-09-01",1159,645686
"1274","11884","2012-09-01",1160,150590
"1275","20334","2012-09-01",1162,1033944
"1276","15844","2012-09-01",1163,483292
"1277","15849","2012-09-01",1164,1012828
"1278","20328","2014-03-01",1169,1107432
"1279","9531","2014-03-01",1170,501324
"1280","17056","2007-09-01",1184,248408
"1281","13285","2007-09-01",1186,156231
"1282","11847","2007-09-01",1187,326473
"1283","16810","2010-03-01",1189,888434
"1284","13210","2010-03-01",1190,1124795
"1285","16563","2012-09-01",1191,469487
"1286","15835","2012-09-01",1192,571437
"1287","16795","2012-09-01",1193,923534
"1288","15832","2012-09-01",1194,269226
"1289","16950","2012-09-01",1195,1211300
"1290","20118","2014-03-01",1197,314613
"1291","16145","2014-03-01",1201,1134405
"1292","16136","2014-03-01",1202,253817
"1293","5096","2014-03-01",1204,786846
"1294","16960","2014-03-01",1212,754479
"1295","5083","2014-03-01",1213,1315146
"1296","16955","2014-03-01",1214,1372033
"1297","16887","2014-03-01",1218,977775
"1298","5024","2014-03-01",1227,699090
"1299","16884","2014-03-01",1229,361143
"1300","16985","2014-03-01",1243,1107082
"1301","5011","2014-03-01",1250,610630
"1302","19709","2011-03-01",1252,1091044
"1303","17524","2012-03-01",1254,1404941
"1304","10840","2011-03-01",1256,240950
"1305","19700","2011-03-01",1257,1362662
"1306","18678","2014-09-01",1260,833683
"1307","19338","2011-03-01",1281,1089653
"1308","9015","2011-03-01",1282,857453
"1309","8004","2011-03-01",1283,1317159
"1310","19344","2011-03-01",1284,1179587
"1311","7028","2011-03-01",1285,612560
"1312","19292","2013-03-01",1286,1017074
"1313","7106","2013-09-01",1287,1158791
"1314","7933","2011-03-01",1288,789076
"1315","7986","2011-03-01",1294,436225
"1316","19305","2013-03-01",1301,840674
"1317","7950","2011-03-01",1312,1141407
"1318","19267","2013-03-01",1313,928805
"1319","19285","2013-03-01",1314,487362
"1320","18575","2014-09-01",1318,745201
"1321","19183","2013-09-01",1321,41870
"1322","19533","2010-03-01",1322,941750
"1323","18884","2010-03-01",1323,759547
"1324","20392","2010-03-01",1324,918303
"1325","20241","2010-03-01",1326,247276
"1326","17913","2011-03-01",1331,248217
"1327","16999","2011-03-01",1333,666413
"1328","17450","2011-03-01",1334,631393
"1329","16761","2011-03-01",1335,285259
"1330","17504","2011-03-01",1336,279807
"1331","19737","2011-03-01",1337,826718
"1335","12040","2011-03-01",1345,170445
"1336","18511","2014-09-01",1346,503341
"1337","17044","2011-03-01",1347,226136
"1338","17308","2011-03-01",1348,279780
"1339","17037","2011-03-01",1351,248401
"1340","21121","2011-03-01",1352,744185
"1342","21218","2011-03-01",1359,259046
"1343","21185","2011-03-01",1360,787105
"1344","21201","2011-03-01",1361,699166
"1345","18930","2011-03-01",1362,137545
"1346","14927","2011-03-01",1364,1005579
"1347","21297","2011-03-01",1365,1183254
"1348","21126","2014-09-01",1366,609704
"1349","21162","2014-09-01",1367,81918
"1350","14212","2016-03-01",1369,45621
"1351","14714","2016-03-01",1370,105250
"1352","17351","2016-03-01",1371,465548
"1353","20913","2016-03-01",1372,912058
"1354","16479","2016-03-01",1373,842408
"1355","12921","2016-03-01",1375,1225090
"1356","16217","2016-03-01",1376,842406
"1357","16329","2016-03-01",1377,1370547
"1358","20942","2008-03-01",1383,31253
"1359","14182","2008-03-01",1384,661765
"1360","10589","2008-03-01",1385,259119
"1361","5057","2010-03-01",1388,520809
"1362","16674","2014-09-01",1389,571723
"1363","12230","2008-03-01",1392,1119071
"1364","12183","2008-03-01",1393,341616
"1365","13999","2008-03-01",1394,687141
"1366","17219","2008-03-01",1395,712475
"1367","14530","2008-03-01",1396,828819
"1368","17287","2008-03-01",1397,403580
"1369","14201","2008-03-01",1398,1102601
"1370","13912","2013-03-01",1399,411239
"1371","12217","2008-03-01",1406,589811
"1372","20924","2008-03-01",1407,1088089
"1373","10478","2008-03-01",1408,1139537
"1374","21116","2008-03-01",1409,874648
"1375","17299","2008-03-01",1411,1196685
"1376","5151","2010-03-01",1412,1050182
"1377","14219","2014-03-01",1413,1014658
"1378","20191","2014-09-01",1414,912622
"1379","20470","2014-09-01",1415,31740
"1380","20937","2008-03-01",1416,647351
"1381","14690","2008-03-01",1417,809582
"1382","20135","2008-03-01",1418,647926
"1383","14068","2008-03-01",1419,1257833
"1384","14419","2008-03-01",1420,588436
"1385","17470","2008-03-01",1421,752774
"1386","16704","2014-09-01",1423,1101359
"1387","12951","2014-09-01",1424,1187906
"1388","21038","2008-03-01",1435,171251
"1389","20932","2008-03-01",1436,207158
"1390","20918","2008-03-01",1437,207154
"1391","20165","2008-03-01",1438,1000576
"1392","20944","2008-03-01",1439,999982
"1393","11019","2008-03-01",1440,171099
"1394","11910","2008-03-01",1441,1031178
"1395","12226","2008-03-01",1442,516741
"1396","14051","2008-03-01",1443,1197032
"1397","5000","2008-03-01",1444,874128
"1398","8312","2008-03-01",1445,681522
"1399","17243","2008-03-01",1449,1194767
"1400","4989","2008-03-01",1450,962219
"1401","17255","2008-03-01",1451,574011
"1402","20959","2008-03-01",1452,345701
"1403","13879","2013-03-01",1453,1020068
"1404","12200","2014-09-01",1454,165760
"1405","17257","2008-03-01",1461,1370668
"1406","14061","2008-03-01",1462,1082351
"1407","17291","2008-03-01",1463,666422
"1408","9724","2008-03-01",1464,1364096
"1409","13958","2008-03-01",1465,1215510
"1410","14159","2008-03-01",1466,519909
"1411","17294","2008-03-01",1467,756212
"1412","11183","2008-03-01",1468,1193138
"1413","14173","2008-03-01",1469,80769
"1414","12213","2014-09-01",1470,341686
"1415","20892","2014-09-01",1472,1138094
"1416","21115","2014-09-01",1473,433453
"1417","21387","2014-09-01",1474,434504
"1418","21383","2014-09-01",1475,347137
"1419","21337","2014-09-01",1477,83034
"1420","21087","2014-09-01",1478,1051732
"1421","21106","2014-09-01",1480,962540
"1424","12050","2011-03-01",1485,175006
"1425","18558","2011-03-01",1486,772181
"1426","9780","2011-03-01",1492,170530
"1427","19889","2011-03-01",1493,933278
"1428","6563","2011-03-01",1494,766495
"1429","18803","2013-03-01",1495,1349638
"1430","4834","2014-09-01",1496,1208094
"1431","10431","2014-09-01",1497,1138667
"1432","15886","2011-03-01",1502,660116
"1433","18835","2011-03-01",1503,642645
"1434","18800","2013-03-01",1504,331165
"1435","6118","2011-03-01",1508,1314291
"1436","5659","2014-09-01",1510,874998
"1437","18944","2011-03-01",1512,137546
"1438","13927","2014-09-01",1513,1283296
"1439","6604","2011-03-01",1520,413766
"1440","6633","2011-03-01",1521,238124
"1441","8326","2011-03-01",1522,1401508
"1442","13965","2014-09-01",1523,70711
"1443","18746","2014-09-01",1525,1028466
"1444","13952","2014-09-01",1527,1303194
"1445","19697","2011-03-01",1532,1313933
"1446","18860","2011-03-01",1533,418975
"1447","8267","2011-03-01",1534,983735
"1448","18932","2011-03-01",1535,400925
"1449","8251","2014-09-01",1536,1385686
"1450","18499","2014-09-01",1537,827127
"1451","8248","2014-09-01",1538,81338
"1452","8189","2014-09-01",1539,1137866
"1453","20387","2016-03-01",1540,952131
"1454","19939","2016-03-01",1541,700430
"1455","19097","2016-03-01",1542,1036080
"1456","18857","2016-03-01",1543,155586
"1457","19205","2016-03-01",1545,1292650
"1458","8594","2013-03-01",1547,945896
"1459","15489","2013-09-01",1549,150105
"1460","19223","2013-09-01",1550,41883
"1461","5590","2013-09-01",1551,366007
"1462","11447","2013-03-01",1552,1176034
"1463","6746","2013-09-01",1553,1234132
"1464","8569","2013-03-01",1554,1033802
"1465","19767","2013-09-01",1556,1109316
"1466","5503","2013-09-01",1557,14224
"1467","12413","2013-09-01",1558,31004
"1468","12405","2013-03-01",1559,1317161
"1469","8366","2013-03-01",1560,592950
"1470","6789","2013-09-01",1561,611343
"1471","7019","2013-09-01",1562,440538
"1472","6625","2013-09-01",1563,787675
"1473","9675","2013-03-01",1567,1364095
"1474","12660","2013-03-01",1568,1175561
"1475","19382","2013-09-01",1569,1179594
"1476","19379","2013-09-01",1570,1003691
"1477","19428","2013-09-01",1571,746103
"1478","19420","2013-09-01",1572,1362347
"1479","19192","2013-09-01",1573,130001
"1480","12988","2011-03-01",1578,438003
"1481","6585","2011-03-01",1579,1382691
"1482","16667","2011-03-01",1580,391871
"1483","12776","2011-03-01",1581,350566
"1484","21223","2011-03-01",1582,1024761
"1485","8098","2014-09-01",1583,520553
"1486","13093","2014-09-01",1584,332173
"1487","5675","2014-09-01",1585,1314913
"1488","13107","2013-09-01",1586,1404893
"1489","5615","2010-03-01",1587,1051390
"1490","16965","2010-03-01",1588,315725
"1491","18356","2010-03-01",1589,800511
"1492","17382","2010-03-01",1590,124520
"1493","17461","2010-03-01",1591,1123374
"1494","17386","2010-03-01",1592,1093287
"1495","16937","2010-03-01",1596,801539
"1496","20475","2010-03-01",1597,248531
"1497","17346","2010-03-01",1610,828714
"1498","5281","2010-03-01",1611,607494
"1499","7394","2010-03-01",1612,1228540
"1500","9456","2012-09-01",1614,1238277
"1501","9951","2010-03-01",1615,581380
"1502","9427","2012-09-01",1617,886455
"1503","16059","2013-03-01",1618,1064795
"1504","15797","2013-03-01",1620,1371569
"1505","10234","2011-03-01",1621,521791
"1506","11970","2008-09-01",1623,577173
"1507","16354","2012-09-01",1624,50071
"1508","13657","2010-03-01",1626,1402765
"1509","16900","2011-03-01",1627,1370291
